0.645618, 0.751358, -0.136525, 0.773120, 0.628012, -0.624099, -0.464867, 0.744673, -0.434486, 0.214387, -0.874791, 1.401334, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 402.022430, 1057.186035
0.645618, 0.751358, -0.136525, 0.773120, 0.628012, -0.624099, -0.464867, 0.744673, -0.434486, 0.214387, -0.874791, 1.401334, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 542.782043, 904.268250
0.633128, 0.736822, -0.237156, 0.843343, 0.584051, -0.655811, -0.478326, 0.776366, -0.507971, 0.164331, -0.845554, 1.372409, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 776.339966, 1013.551025
0.633128, 0.736822, -0.237156, 0.843343, 0.584051, -0.655811, -0.478326, 0.776366, -0.507971, 0.164331, -0.845554, 1.372409, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 648.537292, 1185.771362
0.633128, 0.736822, -0.237156, 0.843343, 0.584051, -0.655811, -0.478326, 0.776366, -0.507971, 0.164331, -0.845554, 1.372409, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 501.067749, 1083.142944
0.633128, 0.736822, -0.237156, 0.843343, 0.584051, -0.655811, -0.478326, 0.776366, -0.507971, 0.164331, -0.845554, 1.372409, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 632.063416, 923.580078
0.639551, 0.744297, -0.192343, 0.781611, 0.661414, -0.660271, -0.355772, 0.585161, -0.391799, 0.100316, -0.914566, 1.504248, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 896.474487, 934.203674
0.639551, 0.744297, -0.192343, 0.781611, 0.661414, -0.660271, -0.355772, 0.585161, -0.391799, 0.100316, -0.914566, 1.504248, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 775.696838, 1098.334839
0.639551, 0.744297, -0.192343, 0.781611, 0.661414, -0.660271, -0.355772, 0.585161, -0.391799, 0.100316, -0.914566, 1.504248, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 622.219788, 989.052979
0.639551, 0.744297, -0.192343, 0.781611, 0.661414, -0.660271, -0.355772, 0.585161, -0.391799, 0.100316, -0.914566, 1.504248, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 747.423706, 834.590759
0.639551, 0.744297, -0.192343, 0.781611, 0.661414, -0.660271, -0.355772, 0.585161, -0.391799, 0.100316, -0.914566, 1.504248, 0.000000, 0.000000, 0.000000, 1.000000,  17, 0, 656.589600, 774.235657
0.639551, 0.744297, -0.192343, 0.781611, 0.661414, -0.660271, -0.355772, 0.585161, -0.391799, 0.100316, -0.914566, 1.504248, 0.000000, 0.000000, 0.000000, 1.000000,  17, 1, 529.587708, 922.975159
0.639551, 0.744297, -0.192343, 0.781611, 0.661414, -0.660271, -0.355772, 0.585161, -0.391799, 0.100316, -0.914566, 1.504248, 0.000000, 0.000000, 0.000000, 1.000000,  17, 2, 389.121307, 823.096741
0.639551, 0.744297, -0.192343, 0.781611, 0.661414, -0.660271, -0.355772, 0.585161, -0.391799, 0.100316, -0.914566, 1.504248, 0.000000, 0.000000, 0.000000, 1.000000,  17, 3, 520.030640, 682.803589
0.633135, 0.736830, -0.237111, 0.843290, 0.758347, -0.651850, -0.000705, 0.001145, -0.155080, -0.179366, -0.971482, 1.576814, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 853.569763, 220.521301
0.633135, 0.736830, -0.237111, 0.843290, 0.758347, -0.651850, -0.000705, 0.001145, -0.155080, -0.179366, -0.971482, 1.576814, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 730.922607, 361.356110
0.633135, 0.736830, -0.237111, 0.843290, 0.758347, -0.651850, -0.000705, 0.001145, -0.155080, -0.179366, -0.971482, 1.576814, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 581.910278, 242.164719
0.633135, 0.736830, -0.237111, 0.843290, 0.758347, -0.651850, -0.000705, 0.001145, -0.155080, -0.179366, -0.971482, 1.576814, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 706.821167, 103.298210
0.650645, 0.757209, -0.057410, 0.426542, 0.747737, -0.652023, -0.125520, 0.227894, -0.132477, 0.038742, -0.990429, 1.798222, 0.000000, 0.000000, 0.000000, 1.000000,  13, 0, 413.799255, 628.625916
0.650645, 0.757209, -0.057410, 0.426542, 0.747737, -0.652023, -0.125520, 0.227894, -0.132477, 0.038742, -0.990429, 1.798222, 0.000000, 0.000000, 0.000000, 1.000000,  13, 1, 287.427399, 756.242432
0.650645, 0.757209, -0.057410, 0.426542, 0.747737, -0.652023, -0.125520, 0.227894, -0.132477, 0.038742, -0.990429, 1.798222, 0.000000, 0.000000, 0.000000, 1.000000,  13, 2, 148.993912, 650.524170
0.650645, 0.757209, -0.057410, 0.426542, 0.747737, -0.652023, -0.125520, 0.227894, -0.132477, 0.038742, -0.990429, 1.798222, 0.000000, 0.000000, 0.000000, 1.000000,  13, 3, 280.940125, 526.567017
