0.841891, 0.000008, -0.539648, -1.132113, -0.166759, 0.951062, -0.260141, 0.560312, 0.513237, 0.309002, 0.800691, -1.724588, 0.000000, 0.000000, 0.000000, 1.000000, -0.000883401, -0.0131151, 0.150655
0.841891, 0.000008, -0.539648, -1.132113, -0.317196, 0.809026, -0.494836, 1.065816, 0.436586, 0.587772, 0.681114, -1.467035, 0.000000, 0.000000, 0.000000, 1.000000, -0.00849715, -0.00985669, 0.150707
0.841891, 0.000008, -0.539648, -1.132113, -0.436583, 0.587798, -0.681093, 1.466990, 0.317199, 0.809008, 0.494865, -1.065878, 0.000000, 0.000000, 0.000000, 1.000000, 0.0242128, -0.00274452, 0.135215
0.841891, 0.000008, -0.539648, -1.132113, -0.513235, 0.309032, -0.800680, 1.724565, 0.166762, 0.951052, 0.260176, -0.560386, 0.000000, 0.000000, 0.000000, 1.000000, 0.00543146, -0.024228, 0.135299
0.841891, 0.000008, -0.539648, -1.132113, -0.539648, 0.000016, -0.841891, 1.813327, 0.000002, 1.000000, 0.000018, -0.000039, 0.000000, 0.000000, 0.000000, 1.000000, -0.00274453, -0.0242128, 0.135215
0.841891, 0.000008, -0.539648, -1.132113, -0.513237, -0.309002, -0.800691, 1.724588, -0.166759, 0.951062, -0.260141, 0.560312, 0.000000, 0.000000, 0.000000, 1.000000, 0.00332952, -0.0127066, 0.150645
0.841891, 0.000008, -0.539648, -1.132113, -0.436586, -0.587772, -0.681114, 1.467035, -0.317196, 0.809026, -0.494836, 1.065816, 0.000000, 0.000000, 0.000000, 1.000000, 0.0100624, 0.0221372, 0.135203
0.841891, 0.000008, -0.539648, -1.132113, -0.317199, -0.809008, -0.494865, 1.065878, -0.436583, 0.587798, -0.681093, 1.466990, 0.000000, 0.000000, 0.000000, 1.000000, -0.0127066, -0.00332953, 0.150645
0.841891, 0.000008, -0.539648, -1.132113, -0.166762, -0.951052, -0.260176, 0.560386, -0.513235, 0.309032, -0.800680, 1.724565, 0.000000, 0.000000, 0.000000, 1.000000, -0.0242278, -0.00530937, 0.135299
0.841891, 0.000008, -0.539648, -1.132113, -0.000002, -1.000000, -0.000018, 0.000039, -0.539648, 0.000016, -0.841891, 1.813327, 0.000000, 0.000000, 0.000000, 1.000000, -0.00531055, 0.0243553, 0.135329
0.841891, 0.000008, -0.539648, -1.132113, 0.166759, -0.951062, 0.260141, -0.560312, -0.513237, -0.309002, -0.800691, 1.724588, 0.000000, 0.000000, 0.000000, 1.000000, 0.000883402, 0.0131151, 0.150655
0.841891, 0.000008, -0.539648, -1.132113, 0.317196, -0.809026, 0.494836, -1.065816, -0.436586, -0.587772, -0.681114, 1.467035, 0.000000, 0.000000, 0.000000, 1.000000, -0.0112135, -0.00686403, 0.15067
0.841891, 0.000008, -0.539648, -1.132113, 0.436583, -0.587798, 0.681093, -1.466990, -0.317199, -0.809008, -0.494865, 1.065878, 0.000000, 0.000000, 0.000000, 1.000000, -0.0211605, -0.0118913, 0.135197
0.841891, 0.000008, -0.539648, -1.132113, 0.513235, -0.309032, 0.800680, -1.724565, -0.166762, -0.951052, -0.260176, 0.560386, 0.000000, 0.000000, 0.000000, 1.000000, -0.0177424, 0.016401, 0.135172
0.841891, 0.000008, -0.539648, -1.132113, 0.539648, -0.000016, 0.841891, -1.813327, -0.000002, -1.000000, -0.000018, 0.000039, 0.000000, 0.000000, 0.000000, 1.000000, 0.0098567, -0.00849716, 0.150707
0.841891, 0.000008, -0.539648, -1.132113, 0.513237, 0.309002, 0.800691, -1.724588, 0.166759, -0.951062, 0.260141, -0.560312, 0.000000, 0.000000, 0.000000, 1.000000, 0.0243554, 0.00543265, 0.135329
0.841891, 0.000008, -0.539648, -1.132113, 0.436586, 0.587772, 0.681114, -1.467035, 0.317196, -0.809026, 0.494836, -1.065816, 0.000000, 0.000000, 0.000000, 1.000000, -0.0121645, 0.00496094, 0.150664
0.841891, 0.000008, -0.539648, -1.132113, 0.317199, 0.809008, 0.494865, -1.065878, 0.436583, -0.587798, 0.681093, -1.466990, 0.000000, 0.000000, 0.000000, 1.000000, 0.0177424, -0.016401, 0.135172
0.841891, 0.000008, -0.539648, -1.132113, 0.166762, 0.951052, 0.260176, -0.560386, 0.513235, -0.309032, 0.800680, -1.724565, 0.000000, 0.000000, 0.000000, 1.000000, 0.00274453, 0.0242128, 0.135215
